ARRIVAL DATE,IMPORTER NAME,IMPORTER COUNTRY,EXPORTER NAME,COUNTRY OF ORIGIN,IMPORT VALUE FOB,IMPORT VALUE CIF,CURRENCY,QUANTITY,QUANTITY UNIT,PRODUCT DETAILS
20-06-2023,GLOBAL SUPPLY LINE PTY LTD.,Australia,PARVEEN INDUSTRIES PVT LTD,India,1173,0,USD,51,PCS,"3"" FIG 200  HAMMER UNION NPT A105 STD SERV PSL1"
20-06-2023,AL MANSOORI WIRELINE SERVICE,United Arab Emirates,PARVEEN INDUSTRIES PVT LTD,India,6150,0,USD,1,NOS,"RE-EXPORT OF INDIAN ORIGIN GOODS AFTER REPAIR-REPAIR CHGS.OF DEFFECTIVE GOODS-2)BOP 3"" DUAL HYD 5K I"
20-06-2023,AL AHLIA OIL FIELDS DEVELOPMENT CO,United Arab Emirates,PARVEEN INDUSTRIES PVT LTD,India,36,0,USD,3,NOS,"WIRELINE TOOLS - GS PULLING TOOL 2.1/2"", P/N : 28220-00"
20-06-2023,PST PIONEER OILFIELD EQUIPMENT MANU,United Arab Emirates,PARVEEN INDUSTRIES PVT LTD,India,1890,0,USD,1,NOS,"3-1/16? X 5,000 PSI LO TORQUE VALVE WITH2?? -1502 HAMMER UNIONS CONNECTION BOTTOM ENTRY SOUR SERVICE"
20-06-2023,GLOBAL SUPPLY LINE PTY LTD.,Australia,PARVEEN INDUSTRIES PVT LTD,India,1134,0,USD,27,PCS,"2"" FIG 602  HAMMER UNION BWXXS 4130 SUBSNACE/H2S PSL3"
20-06-2023,GLOBAL SUPPLY LINE PTY LTD.,Australia,PARVEEN INDUSTRIES PVT LTD,India,1425,0,USD,19,PCS,"3"" FIG 602  HAMMER UNION NPT 4130NACE/H2S PSL3"
20-06-2023,GLOBAL SUPPLY LINE PTY LTD.,Australia,PARVEEN INDUSTRIES PVT LTD,India,2030,0,USD,35,PCS,"2"" FIG 1502  HAMMER UNION BWXXS 4130 H2S, CWP:- 15M STD, 10M NACE PSL3G"
20-06-2023,GLOBAL SUPPLY LINE PTY LTD.,Australia,PARVEEN INDUSTRIES PVT LTD,India,1470,0,USD,14,PCS,"3"" FIG 1502  HAMMER UNION BWXXS 4130 H2S, CWP:- 15M STD, 10M NACE PSL3G"
20-06-2023,GLOBAL SUPPLY LINE PTY LTD.,Australia,PARVEEN INDUSTRIES PVT LTD,India,660,0,USD,6,PCS,"5"" FIG 206  HAMMER UNION BW80 A105N NACEPSL1"
20-06-2023,GLOBAL SUPPLY LINE PTY LTD.,Australia,PARVEEN INDUSTRIES PVT LTD,India,480,0,USD,16,PCS,"3"" FIG 206  HAMMER UNION NPT A105, NACEPSL1"
20-06-2023,GLOBAL SUPPLY LINE PTY LTD.,Australia,PARVEEN INDUSTRIES PVT LTD,India,570,0,USD,6,PCS,"3"" FIG 1502  HAMMER UNION NPT 4130 FORGED  STD SERV PSL3"
20-06-2023,GLOBAL SUPPLY LINE PTY LTD.,Australia,PARVEEN INDUSTRIES PVT LTD,India,1081,0,USD,23,PCS,"4"" FIG 206  HAMMER UNION BW80 A105N SUBSNACE PSL1 H2S"
20-06-2023,GLOBAL SUPPLY LINE PTY LTD.,Australia,PARVEEN INDUSTRIES PVT LTD,India,14256,0,USD,432,PCS,"2"" FIG 602  HAMMER UNION NPT A105 STD SERV PSL2"
20-06-2023,GLOBAL SUPPLY LINE PTY LTD.,Australia,PARVEEN INDUSTRIES PVT LTD,India,1386,0,USD,154,PCS,"2 "" FIG 200 HAMMER UNION NPT AISI 1040/A105 STD SERV  PSL1"
20-06-2023,GLOBAL SUPPLY LINE PTY LTD.,Australia,PARVEEN INDUSTRIES PVT LTD,India,700,0,USD,5,PCS,"6"" FIG 206  HAMMER UNION BW40 A105N SUBSNACE PSL1"
20-06-2023,GLOBAL SUPPLY LINE PTY LTD.,Australia,PARVEEN INDUSTRIES PVT LTD,India,900,0,USD,12,PCS,"3"" FIG 602  HAMMER UNION BWXXS 4130 SUBSSTD SERV  PSL2"
20-06-2023,GLOBAL SUPPLY LINE PTY LTD.,Australia,PARVEEN INDUSTRIES PVT LTD,India,414,0,USD,36,PCS,"2 "" FIG 206 HAMMER UNION NPT AISI 1040/A105 NACE PSL2"
20-06-2023,SHELF DRILLING ( NIGERIA )LTD.,Nigeria,PARVEEN INDUSTRIES PVT. LTD.,India,2732281,4244686,NGN,0,,"GATE VALVE ASSEMBLY : MODEL-HCR FLS,    (BALANCE STEM-SPRING RETURN), 3.1/16""-10K   PSI, END CONN-FLANGED, MATL CLASS-EE-NL,PR-2    SR. NO : 1930123002,  P/N : 51065FYT14C"
20-06-2023,DIAMOND ENGINEERING SERVICES & SUPP,Oman,PARVEEN INDUSTRIES PVT LTD,India,2750,0,USD,5,SET,PARTS OF INDUSTRIAL VALVES(OTHERS)REDRESS KIT FOR GATE VALVE ASSY. (FC TYPE) SIZE:3.1/8 (EACH SET 24
19-06-2023,SHELF DRILLING ( NIGERIA )LTD.,Nigeria,"PARVEEN INDUSTRIES PVT. LTD. 465 -467, EPIP, HSIDC INDUSTRIAL ESTATE KUNDLI- 131028, SONEPAT, HARYANA, INDIA",India,1596294,2216610,NGN,0,,"""PLUG VALVE , 3'' FIG 1502 MALE X FEMALE, LOW TORQUE BOTTOM ENTRY, 10000 PSI CWP, SOUR SERVICE TEMPRATURE RATING: P+X, PSL-3, PERFORMANCE RATING: PR-2 SPECIAL BORE DIA:69.85MM(2.75"""")"""
19-06-2023,CANTER FLUID POWER GENERAL TRADING,United Arab Emirates,PARVEEN INDUSTRIES PVT LTD,India,42,0,USD,2,NOS,1 FIG. 602 HAMMER UNION BLIND MALE WITH NUT AND FEMALE STD SERVICE MAT. AISI4130
17-06-2023,NMKP GENERAL TRADING LLC.,United Arab Emirates,PARVEEN INDUSTRIES PVT LTD,India,980,0,USD,2,NOS,"2"" FIG.1502, SWIVEL JOINT STYLE-10, MXMSOUR SERVICE, 10000 PSI WP, MATL. AISI 4130"
17-06-2023,NMKP GENERAL TRADING LLC.,United Arab Emirates,PARVEEN INDUSTRIES PVT LTD,India,1550,0,USD,5,NOS,"LONG SWEEP SWIVEL JOINT 2"" FIG.1502, STYLE-50, MXF ENDS, STANDARD SERVICE, CWP 15000 PSI, TP 22500 P"
17-06-2023,NMKP GENERAL TRADING LLC.,United Arab Emirates,PARVEEN INDUSTRIES PVT LTD,India,724,0,USD,4,NOS,"2"" FIG.1502 (MXF) PUP JOINT (INT.) 8FT LONG SOUR SERVICE, MATL. AISI 4130, 10000PSI WP"
17-06-2023,NMKP GENERAL TRADING LLC.,United Arab Emirates,PARVEEN INDUSTRIES PVT LTD,India,920,0,USD,8,NOS,"2"" STYLE-30 SWIVEL JOINT LPT THD END STDCWP 6000 PSI, AISI 8620"
17-06-2023,EASTERN OCEAN MACHINERY,Saudi Arabia,PARVEEN INDUSTRIES PVT LTD,India,19612.56,0,USD,3,NOS,"INDUSTRIALVALVES(OTHERS)-1)  HCR VALVE:(ACTUATED VALVE, DOUBLE ACTING, BALANCESTEM) MODEL-(P/O:P2205"
17-06-2023,NMKP GENERAL TRADING LLC.,United Arab Emirates,PARVEEN INDUSTRIES PVT LTD,India,600,0,USD,10,NOS,"1.25"" SWIVEL JOINT STYLE-20, THREADED ENDS, SILVER COLOUR, 6000 PSI WP, MATL. GR. AISI 8620, STANDAR"
17-06-2023,NMKP GENERAL TRADING LLC.,United Arab Emirates,PARVEEN INDUSTRIES PVT LTD,India,2600,0,USD,4,NOS,"2"" X 2"" FIG.1502 (MXF) PLUG VALVE ASSEMBLY, SOUR SERVICE FMC STYLE CWP: 10000 PSI MATL. DD/EE, PSL-3"
17-06-2023,NMKP GENERAL TRADING LLC.,United Arab Emirates,PARVEEN INDUSTRIES PVT LTD,India,2025,0,USD,15,NOS,"1.5"" STYLE-10 SWIVEL JOINT LPT THD END STD SERVICE, MATL. AISI 8620, 6000 PSI WP"
17-06-2023,NMKP GENERAL TRADING LLC.,United Arab Emirates,PARVEEN INDUSTRIES PVT LTD,India,750,0,USD,10,NOS,"1"" STYLE 30 SWIVEL JOINT LPT THD END STDSERVICE, MATL. AISI 8620, 6000 PSI WP"
17-06-2023,NMKP GENERAL TRADING LLC.,United Arab Emirates,PARVEEN INDUSTRIES PVT LTD,India,330,0,USD,2,NOS,"TEE, FIG.1502, 2"" MXFXF SOUR H2S SERVICE, MATL. AISI 4130, CWP 10000 PSI MXF STRAIGHT AND FEMALE AS"
17-06-2023,EASTERN OCEAN MACHINERY,Saudi Arabia,PARVEEN INDUSTRIES PVT LTD,India,75586,0,USD,14,NOS,INDUSTRIALVALVES(OTHERS)-2) GATE VALVEASSY. (FLS TYPE): SIZE: 4.1/16 (P/O:P220628)
17-06-2023,NMKP GENERAL TRADING LLC.,United Arab Emirates,PARVEEN INDUSTRIES PVT LTD,India,158,0,USD,2,NOS,"2"" FIG.1502, H2S SERVICE, 10K PSI MALE BLIND WITH WING NUT & 1/2"" NPT PORT & FEMALE BW SUB SCH-XXS,"
17-06-2023,NMKP GENERAL TRADING LLC.,United Arab Emirates,PARVEEN INDUSTRIES PVT LTD,India,1472,0,USD,4,NOS,"2"" FIG.1502, SWIVEL JOINT STYLE-50, MXFSOUR SERVICE, 10000 PSI WP, MATL. AISI 4130"
17-06-2023,EASTERN OCEAN MACHINERY,Saudi Arabia,PARVEEN INDUSTRIES PVT LTD,India,39225.12,0,USD,6,NOS,"INDUSTRIALVALVES(OTHERS)-1)  HCR VALVE:(ACTUATED VALVE, DOUBLE ACTING, BALANCESTEM) MODEL-(P/O:P2206"
17-06-2023,NMKP GENERAL TRADING LLC.,United Arab Emirates,PARVEEN INDUSTRIES PVT LTD,India,270,0,USD,2,NOS,"2"" FIG.1502, ELBOW LONG SWEEP INTEGRAL 90 DEGREE MXF, MATL. AISI 4130, CWP: 10000 PSI"
17-06-2023,NMKP GENERAL TRADING LLC.,United Arab Emirates,PARVEEN INDUSTRIES PVT LTD,India,3200,0,USD,4,NOS,"HOSE ASSEMBLY CEMENTING & CIRCULATING 2IN WITH 2IN STYLE-10 & 50 SWIVEL JOINTS,MALE X FEMALE, 10FT L"
17-06-2023,NMKP GENERAL TRADING LLC.,United Arab Emirates,PARVEEN INDUSTRIES PVT LTD,India,28000,0,USD,35,NOS,"HOSE ASSEMBLY CEMENTING & CIRCULATING 2IN WITH 2IN STYLE-10 & 50 SWIVEL JOINTS,MALE X FEMALE, 10FT L"
17-06-2023,NMKP GENERAL TRADING LLC.,United Arab Emirates,PARVEEN INDUSTRIES PVT LTD,India,360,0,USD,2,NOS,"TEE, FIG.1502, 2"" MXMXF SOUR H2S SERVICE, MATL. AISI 4130, CWP 10000 PSI MXF STRAIGHT AND MALE AS BR"
17-06-2023,NMKP GENERAL TRADING LLC.,United Arab Emirates,PARVEEN INDUSTRIES PVT LTD,India,484,0,USD,4,NOS,"2"" FIG.1502 (MXF) PUP JOINT (INT.) 2FT LONG SOUR SERVICE, MATL. AISI 4130, 10000PSI WP"
17-06-2023,NMKP GENERAL TRADING LLC.,United Arab Emirates,PARVEEN INDUSTRIES PVT LTD,India,2225,0,USD,5,NOS,"LONG SWEEP SWIVEL JOINT 2"" FIG.1502 STYLE-10, MXM, 15000 PSI WP MATL. AISI 8620"
17-06-2023,NMKP GENERAL TRADING LLC.,United Arab Emirates,PARVEEN INDUSTRIES PVT LTD,India,236,0,USD,4,NOS,"2"" FIG.1502, H2S SERVICE, 10K PSI MALE BLIND WITH WING NUT & FEMALE BW SUB SCH-XXS, MATL. AISI 4130"
17-06-2023,NMKP GENERAL TRADING LLC.,United Arab Emirates,PARVEEN INDUSTRIES PVT LTD,India,6400,0,USD,8,NOS,"HOSE ASSEMBLY CEMENTING & CIRCULATING 2IN WITH 2IN STYLE-10 & 50 SWIVEL JOINTS,MALE X FEMALE, 10FT L"
17-06-2023,EASTERN OCEAN MACHINERY,Saudi Arabia,PARVEEN INDUSTRIES PVT LTD,India,13075.04,0,USD,2,NOS,"INDUSTRIALVALVES(OTHERS)-1)  HCR VALVE:(ACTUATED VALVE, DOUBLE ACTING, BALANCESTEM) MODEL-(P/O:P2206"
16-06-2023,PT. PARINDO JAYA OWS,Indonesia,PARVEEN INDUSTRIES PVT LTD,India,460,0,USD,1,NOS,"PARTS SUITABLE FOR USE SOLELY,PARTS OF COMPLETIONS ASSEMBLY,P/O.NO.P230064 REV:02 DT:16/05/2023-BIT"
16-06-2023,PT. PARINDO JAYA OWS,Indonesia,PARVEEN INDUSTRIES PVT LTD,India,460,0,USD,1,NOS,"PARTS SUITABLE FOR USE SOLELY,PARTS OF COMPLETIONS ASSEMBLY,P/O.NO.P230064 REV:02 DT:16/05/2023- CRO"
16-06-2023,PT. PARINDO JAYA OWS,Indonesia,PARVEEN INDUSTRIES PVT LTD,India,480,0,USD,1,NOS,"PARTS SUITABLE FOR USE SOLELY,PARTS OF COMPLETIONS ASSEMBLY,P/O.NO.:P230039 REV02 DT:29/03/2023-BIT"
16-06-2023,PT. PARINDO JAYA OWS,Indonesia,PARVEEN INDUSTRIES PVT LTD,India,570,0,USD,1,NOS,"PARTS SUITABLE FOR USE SOLELY,PARTS OF COMPLETIONS ASSEMBLY,P/O.NO.:P230039 REV02 DT:29/03/2023-BIT"
16-06-2023,PT. PARINDO JAYA OWS,Indonesia,PARVEEN INDUSTRIES PVT LTD,India,655,0,USD,1,NOS,"PARTS SUITABLE FOR USE SOLELY,PARTS OF COMPLETIONS ASSEMBLY,P/O.NO.P230064 REV02 DT:16/05/2023-CROSS"
16-06-2023,PT. PARINDO JAYA OWS,Indonesia,PARVEEN INDUSTRIES PVT LTD,India,655,0,USD,1,NOS,"PARTS SUITABLE FOR USE SOLELY,PARTS OF COMPLETIONS ASSEMBLY,P/O.NO.P230064 REV:02 DT:16/05/2023- CRO"
16-06-2023,BRANCH OF SHELF DRILLING (EGYPT)LTD.,Saudi Arabia,PARVEEN INDUSTRIES PVT LTD,India,525,0,USD,1,NOS,"COMPLETE REPAIR KIT/REPLACEMENT KIT FORPLUG VALVE 3"" FIG 1502,10000 PSI MXF SOUR SERVICE BOTTOM ENTR"
16-06-2023,PT. PARINDO JAYA OWS,Indonesia,PARVEEN INDUSTRIES PVT LTD,India,3648,0,USD,8,SET,"PARTS SUITABLE FOR USE SOLELY,PARTS OF COMPLETIONS ASSEMBLY,P/O.NO.P230054 DT.0505/2023-SEAL KIT FOR"
16-06-2023,PT. PARINDO JAYA OWS,Indonesia,PARVEEN INDUSTRIES PVT LTD,India,410,0,USD,1,NOS,"PARTS SUITABLE FOR USE SOLELY,PARTS OF COMPLETIONS ASSEMBLY,P/O.NO.:P230039 REV02 DT:29/03/2023-BIT"
16-06-2023,PT. PARINDO JAYA OWS,Indonesia,PARVEEN INDUSTRIES PVT LTD,India,460,0,USD,1,NOS,"PARTS SUITABLE FOR USE SOLELY,PARTS OF COMPLETIONS ASSEMBLY,P/O.NO.P230064 REV:02 DT:16/05/2023- BIT"
16-06-2023,"FORUM US, INC.",United States,PARVEEN INDUSTRIES PVT LTD,India,21639.4,0,USD,20,NOS,"INDUSTRIAL VALVES (OTHERS) FIG-1002 HU,LINE IT. 30000, P/N:1157114 BODY ASSY MGV 5X4 7.5K W/INTEGRAL"
16-06-2023,VIETSOVPETRO,Viet Nam,PARVEEN INDUSTRIES PVT LTD,India,4320,0,USD,3,NOS,M/C & MECH.APPLI.HAVING INDIVIDUAL FUN.N.S.OR INCLUDED ELSEWHERE-PARTS OF LUBRICATOR ASSLY.-2) 1-1/2
16-06-2023,VIETSOVPETRO,Viet Nam,PARVEEN INDUSTRIES PVT LTD,India,4420,0,USD,1,NOS,M/C & MECH.APPLI.HAVING INDIVIDUAL FUN.N.S.OR INCLUDED ELSEWHERE-PARTS OF LUBRICATOR ASSLY.-1) SINGL
15-06-2023,SIGMA ENGINEERING WORKS FZE.,United Arab Emirates,PARVEEN INDUSTRIES PVT LTD,India,58786,0,USD,26,NOS,"INDUSTRIAL VALVES (OTHERS) 20) ASSY GATEVALVE TYPE FC 4-1/16 API 5K ITEM. 00020, MATERIAL: 5C-200040"
15-06-2023,BROWNFIELD OIL TOOLS LTD.,Bulgaria,PARVEEN INDUSTRIES PVT LTD,India,1050,0,USD,5,NOS,MACHINED PARTS/ COMPONENTS MADE WHOLLY :ROPE SOAKAD-WEDGE 1.5 0.108 X 0.125 WIRE SR.NO :0480923001 T
15-06-2023,BROWNFIELD OIL TOOLS LTD.,Bulgaria,PARVEEN INDUSTRIES PVT LTD,India,1210,0,USD,1,NOS,MACHINED PARTS/ COMPONENTS MADE WHOLLY :X-RUNNING TOOLS 2.313 15/16 SR.NO :0480723001 P/N - 174-231-
15-06-2023,ADES SAUID LTD (ADES) SAUDI,Saudi Arabia,PARVEEN INDUSTRIES PVT LTD,India,150,0,USD,3,NOS,"HANDLE FOR 3-1/16"" MUD GATE VALVE"
15-06-2023,SIGMA ENGINEERING WORKS FZE.,United Arab Emirates,PARVEEN INDUSTRIES PVT LTD,India,22610,0,USD,10,NOS,"INDUSTRIAL VALVES (OTHERS) 20) ASSY GATEVALVE TYPE FC 4-1/16 API 5K ITEM. 00020, MATERIAL: 5C-200040"
15-06-2023,SIGMA ENGINEERING WORKS FZE.,United Arab Emirates,PARVEEN INDUSTRIES PVT LTD,India,520,0,USD,8,SET,PARTS OF INDUSTRIAL VALVES (OTHERS) 100)REDRESS KIT FOR 2-1/16 5K PSI GATE VALVE SEAL RING FOR BODY
15-06-2023,SIGMA ENGINEERING WORKS FZE.,United Arab Emirates,PARVEEN INDUSTRIES PVT LTD,India,4640,0,USD,16,SET,PARTS OF INDUSTRIAL VALVES (OTHERS) 1150) REDRESS KIT FOR 4-1/16 10000 PSI GATEVALVE SEAL RING FOR B
15-06-2023,SIGMA ENGINEERING WORKS FZE.,United Arab Emirates,PARVEEN INDUSTRIES PVT LTD,India,32300,0,USD,10,NOS,"INDUSTRIAL VALVES (OTHERS) 60) ASSY, GATE VALVE, TYPE FC, 4-1/16 INCH 5K HYD ACTITEM. 00060, MATERIA"
15-06-2023,SIGMA ENGINEERING WORKS FZE.,United Arab Emirates,PARVEEN INDUSTRIES PVT LTD,India,36480,0,USD,8,NOS,"INDUSTRIAL VALVES (OTHERS) 80) ASSY, GATE VALVE, TYPE FC, 4-1/16 INCH 10K HYD ACT ITEM. 00080, MATER"
15-06-2023,WELL CONTROL SOLUTIONS,Australia,PARVEEN INDUSTRIES PVT LTD,India,450,0,USD,3,NOS,"SWIVEL JOINT,2 STYLE 20, SHORT SWEEP BUTTWELD, 5000 PSI WP, 7500 PSI TEST PRESSURE, AISI-4130 STANDA"
15-06-2023,BROWNFIELD OIL TOOLS LTD.,Bulgaria,PARVEEN INDUSTRIES PVT LTD,India,460,0,USD,2,NOS,MACHINED PARTS/ COMPONENTS MADE WHOLLY :WIRELINE GRABS 3 PRONG 2.25 15/16 SR.NO : 0480523001 & 2 P/N
15-06-2023,BROWNFIELD OIL TOOLS LTD.,Bulgaria,PARVEEN INDUSTRIES PVT LTD,India,510,0,USD,3,NOS,MACHINED PARTS/ COMPONENTS MADE WHOLLY :WIRELINE GRABS 3 PRONG 1.5 15/16 SR.NO :0480423001 TO 3 P/N
15-06-2023,BROWNFIELD OIL TOOLS LTD.,Bulgaria,PARVEEN INDUSTRIES PVT LTD,India,530,0,USD,1,NOS,"MACHINED PARTS/ COMPONENTS MADE WHOLLY :SKIRTED ASSLY 1.5 15/16 SR. NO 0480123001 , P/N : 2641511"
15-06-2023,BROWNFIELD OIL TOOLS LTD.,Bulgaria,PARVEEN INDUSTRIES PVT LTD,India,1180,0,USD,1,NOS,MACHINED PARTS/ COMPONENTS MADE WHOLLY :X-RUNNING TOOLS 1.875 15/16 SR.NO :0480823001 P/N - 74-187-0
15-06-2023,SIGMA ENGINEERING WORKS FZE.,United Arab Emirates,PARVEEN INDUSTRIES PVT LTD,India,5520,0,USD,8,SET,PARTS OF INDUSTRIAL VALVES (OTHERS) 160)REDRESS KIT FOR 4-1/16 10000 PSI HYD ACT SEAL RING FOR BODY
15-06-2023,SIGMA ENGINEERING WORKS FZE.,United Arab Emirates,PARVEEN INDUSTRIES PVT LTD,India,7676,0,USD,8,NOS,"INDUSTRIAL VALVES (OTHERS) 10) ASSY GATEVALVE TYPE FC 2-1/16 API 5K ITEM. 00010, MATERIAL: 5C-200039"
15-06-2023,SIGMA ENGINEERING WORKS FZE.,United Arab Emirates,PARVEEN INDUSTRIES PVT LTD,India,3200,0,USD,10,SET,PARTS OF INDUSTRIAL VALVES (OTHERS) 110)REDRESS KIT FOR 2-1/16 5000 PSI HYD ACTSEAL RING FOR BODY BU
15-06-2023,SIGMA ENGINEERING WORKS FZE.,United Arab Emirates,PARVEEN INDUSTRIES PVT LTD,India,4342,0,USD,26,SET,PARTS OF INDUSTRIAL VALVES (OTHERS) 90)REDRESS KIT FOR 4-1/16 5K PSI GATE VALVESEAL RING FOR BODY BU
15-06-2023,SIGMA ENGINEERING WORKS FZE.,United Arab Emirates,PARVEEN INDUSTRIES PVT LTD,India,20425,0,USD,10,NOS,"INDUSTRIAL VALVES (OTHERS) 30) ASSY GATEVALVE TYPE FC 2-1/16 API 5K HYD ACT ITEM. 00030, MATERIAL :"
15-06-2023,SIGMA ENGINEERING WORKS FZE.,United Arab Emirates,PARVEEN INDUSTRIES PVT LTD,India,3000,0,USD,8,SET,PARTS OF INDUSTRIAL VALVES (OTHERS) 130)REDRESS KIT FOR 2-1/16 10000 PSI HYD ACT SEAL RING FOR BODY
15-06-2023,SHELF DRILLING (EGYPT)LTD.,Egypt,PARVEEN INDUSTRIES PVT LTD,India,2680,0,USD,2,NOS,"PIPE, STEEL 5 IN X 20FT SCH.XXS SUITABLEFOR (H2S) SERVICE PER NACE MR-0175, MATERIAL A-106 GRADE C O"
15-06-2023,SIGMA ENGINEERING WORKS FZE.,United Arab Emirates,PARVEEN INDUSTRIES PVT LTD,India,650,0,USD,10,SET,PARTS OF INDUSTRIAL VALVES (OTHERS) 100)REDRESS KIT FOR 2-1/16 5K PSI GATE VALVE SEAL RING FOR BODY
15-06-2023,SIGMA ENGINEERING WORKS FZE.,United Arab Emirates,PARVEEN INDUSTRIES PVT LTD,India,57000,0,USD,16,NOS,"INDUSTRIAL VALVES (OTHERS) 70) ASSY, GATE VALVE, TYPE FC, 4-1/16 INCH 10K ITEM.00070, MATERIAL: 5C-2"
15-06-2023,SIGMA ENGINEERING WORKS FZE.,United Arab Emirates,PARVEEN INDUSTRIES PVT LTD,India,880,0,USD,8,SET,PARTS OF INDUSTRIAL VALVES (OTHERS) 120)REDRESS KIT FOR 2-1/16 10K PSI GATE VALVE SEAL RING FOR BODY
15-06-2023,BROWNFIELD OIL TOOLS LTD.,Bulgaria,PARVEEN INDUSTRIES PVT LTD,India,535,0,USD,1,NOS,MACHINED PARTS/ COMPONENTS MADE WHOLLY :SKIRTED ASSLY 2 15/16 SR.NO :0480223001 PN - 26420921
15-06-2023,ADES SAUID LTD (ADES) SAUDI,Saudi Arabia,PARVEEN INDUSTRIES PVT LTD,India,375,0,USD,5,NOS,"HANDLE FOR 5-1/18"" MUD GATE VALVE"
15-06-2023,ADES SAUID LTD (ADES) SAUDI,Saudi Arabia,PARVEEN INDUSTRIES PVT LTD,India,24960,0,USD,4,NOS,"MUD GATE VALVE(INTEGRAL FORGED BODY)5"" 7500 PSI WITH API 5-1/8""-10000 PSI W.P FLAGE ENDS CONNECTION,"
15-06-2023,SIGMA ENGINEERING WORKS FZE.,United Arab Emirates,PARVEEN INDUSTRIES PVT LTD,India,9595,0,USD,10,NOS,"INDUSTRIAL VALVES (OTHERS) 10) ASSY GATEVALVE TYPE FC 2-1/16 API 5K ITEM. 00010, MATERIAL : 5C-20003"
15-06-2023,SIGMA ENGINEERING WORKS FZE.,United Arab Emirates,PARVEEN INDUSTRIES PVT LTD,India,11020,0,USD,8,NOS,"INDUSTRIAL VALVES (OTHERS) 40) ASSY GATEVALVE TYPE FC 2-1/16 API 10K ITEM. 00040, MATERIAL : 5C-2000"
15-06-2023,SIGMA ENGINEERING WORKS FZE.,United Arab Emirates,PARVEEN INDUSTRIES PVT LTD,India,18316,0,USD,8,NOS,"INDUSTRIAL VALVES (OTHERS) 50) ASSY GATEVALVE TYPE FC 2-1/16 API 10K HYD ACT ITEM. 00050, MATERIAL :"
15-06-2023,SIGMA ENGINEERING WORKS FZE.,United Arab Emirates,PARVEEN INDUSTRIES PVT LTD,India,4400,0,USD,10,SET,PARTS OF INDUSTRIAL VALVES (OTHERS) 140)REDRESS KIT FOR 4-1/16 5000 PSI HYD ACTSEAL RING FOR BODY BU
15-06-2023,SIGMA ENGINEERING WORKS FZE.,United Arab Emirates,PARVEEN INDUSTRIES PVT LTD,India,1670,0,USD,10,SET,PARTS OF INDUSTRIAL VALVES (OTHERS) 90)REDRESS KIT FOR 4-1/16 5K PSI GATE VALVESEAL RING FOR BODY BU
15-06-2023,BROWNFIELD OIL TOOLS LTD.,Bulgaria,PARVEEN INDUSTRIES PVT LTD,India,1340,0,USD,2,NOS,MACHINED PARTS/ COMPONENTS MADE WHOLLY :R-TYPE PULLING TOOLS 2 15/16 SR.NO :0480323001 & 2 P/N - 127
15-06-2023,BROWNFIELD OIL TOOLS LTD.,Bulgaria,PARVEEN INDUSTRIES PVT LTD,India,4650,0,USD,3,NOS,MACHINED PARTS/ COMPONENTS MADE WHOLLY :HYDRAULIC JARS 1.5 15/16 SR.NO : 0480623001 TO 3 P/N - 08152
15-06-2023,"FORUM US, INC.",United States,PARVEEN INDUSTRIES PVT LTD,India,1081.97,0,USD,1,NOS,INDUSTRIAL VALVES (OTHERS) BODY ASSY MGV5X4 7.5K W/INTEGRAL FIG-1002 HU P/N : 1157114 LINE IT. 10000
15-06-2023,"FORUM US, INC.",United States,PARVEEN INDUSTRIES PVT LTD,India,86557.6,0,USD,80,NOS,"INDUSTRIAL VALVES (OTHERS) BODY ASSY MGV5X4 7.5K W/INTEGRAL FIG-1002 HU, LINE IT. 30000, P/N : 11571"
14-06-2023,AHMAD JAMALI. CO GEN. TRAD & CONT,Kuwait,PARVEEN INDUSTRIES PVT LTD,India,510,0,USD,3,PCS,"REPAIR KIT FOR PLUG VALVE 2"" X 2"" FIG.1502 MXF LOW TORQUE BOTTOM ENTRY 15000 PSIWP STANDARD SERVICE"
14-06-2023,WEATHERFORD KSP COMPANY LTD.,Thailand,PARVEEN INDUSTRIES PVT LTD,India,1600,0,USD,2,NOS,"WIRELINE TOOLS:-TOOL, PULLING, GS, 1.250SR.NO : 1740323001 & 2 - MACHINED PARTS/ COMPONENTS MADE WHO"
14-06-2023,FORUM USA INC.,United States,PARVEEN INDUSTRIES PVT LTD,India,0,0,,5,PKG,"INDUSTRIAL VALVES (OTHERS), VALVE, MACHINING, CHECK, SWING BODY, 3.0, 3"", ITEM NO : 10000 , 05 ( FIVE ) WOODEN BOXES"
14-06-2023,AMERICAN COMPLETION TOOLS INC.,United States,PARVEEN INDUSTRIES PVT. LTD,India,0,0,,47,BOX,"OIL FIELD EQUIPMENT, (BLAST JOINT, UNION, FLANGE, VALVE & RETAINER"
14-06-2023,VIETSOVPETRO,Viet Nam,PARVEEN INDUSTRIES PVT LTD,India,171,0,USD,1,SET,PARTS FOR WELLHEAD ASSEMBLY-FREE TRADE SAMPLE SHIPMENT-1) SPARE FOR GATE VALVE ASSLY.
14-06-2023,WEATHERFORD KSP COMPANY LTD.,Thailand,PARVEEN INDUSTRIES PVT LTD,India,860,0,USD,2,NOS,"WIRELINE TOOLS:-GU ADAPTOR FOR 1.25 GS PULLING TOOL, SR.NO : 1740423001 & 2 - MACHINED PARTS/ COMPON"
